消火栓名,消火栓名(英語),消火栓分類,消防団,管理番号,都道府県名,市区町村名,行政区名,住所,対象範囲の直径(m),配水管口径(mm),貯水量(t),緯度,経度,分離器（有、無）,標準地域コード
消火栓,,消火栓,鯖江第4分団,144,福井県,鯖江市,,水落町4丁目16,120,100,,35.9698021611,136.1869485417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,145,福井県,鯖江市,,水落町4丁目13-23,120,100,,35.9706481722,136.1845248972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,146,福井県,鯖江市,,水落町4丁目3-19,120,75,,35.9709181028,136.1837657972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,147,福井県,鯖江市,,水落町4丁目3-21,120,250,,35.9712886639,136.1832718083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,148,福井県,鯖江市,,水落町4丁目3-12,120,250,,35.9702622778,136.1828442306,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,149,福井県,鯖江市,,水落町4丁目13-23,120,100,,35.9699629028,136.1837047111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,150,福井県,鯖江市,,水落町4丁目12,120,100,,35.9690709611,136.1838294861,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,151,福井県,鯖江市,,水落町4丁目17-5,120,100,,35.9690453417,136.1870019722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,152,福井県,鯖江市,,水落町3丁目16-3,120,100,,35.9681418667,136.1870629278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,153,福井県,鯖江市,,水落町3丁目17-4,120,100,,35.9671119944,136.1865659028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,154,福井県,鯖江市,,水落町4丁目13-23,100,150,,35.9693052111,136.18553095,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,155,福井県,鯖江市,,水落町3丁目16-8,100,150,,35.9679607583,136.1856889028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,156,福井県,鯖江市,,水落町3丁目13-4,120,150,,35.9669591861,136.1857738139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,157,福井県,鯖江市,,水落町3丁目14,100,75,,35.9671330333,136.1850228472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,158,福井県,鯖江市,,水落町3丁目2-22,100,100,,35.9682566389,136.1840593222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,159,福井県,鯖江市,,水落町3丁目2-3,100,100,,35.9671873389,136.1842296889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,160,福井県,鯖江市,,水落町4丁目2-15,100,250,,35.96906195,136.1830604417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,161,福井県,鯖江市,,水落町4丁目2-8,100,100,,35.9690205056,136.1826352556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,162,福井県,鯖江市,,水落町4丁目6-31,100,100,,35.9684897611,136.1818400694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,163,福井県,鯖江市,,水落町3丁目2-15,100,250,,35.9677558444,136.1830753889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,164,福井県,鯖江市,,水落町3丁目6-29,100,75,,35.9671068361,136.1825873889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,165,福井県,鯖江市,,水落町3丁目1-17,100,250,,35.9661880056,136.1834413,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,166,福井県,鯖江市,,水落町3丁目6-39,100,75,,35.9657775139,136.1825183639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,167,福井県,鯖江市,,水落町3丁目4-34,100,250,,35.9657342972,136.1834925806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,168,福井県,鯖江市,,水落町3丁目12-1,100,100,,35.9656827111,136.1847482778,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,169,福井県,鯖江市,,水落町3丁目12-1,100,100,,35.9656074528,136.1856272917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,170,福井県,鯖江市,,水落町3丁目18-3,100,100,,35.9662113389,136.1866695528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,171,福井県,鯖江市,,水落町2丁目13-2,100,150,,35.9643312833,136.1860427194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,172,福井県,鯖江市,,水落町2丁目12-18,100,250,,35.9645294667,136.1838230611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,173,福井県,鯖江市,,水落町2丁目14-14,100,100,,35.9646800194,136.1821436556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,174,福井県,鯖江市,,水落町2丁目11-26,100,250,,35.963361175,136.1840118194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,175,福井県,鯖江市,,水落町2丁目8-20,100,250,,35.9623876667,136.1844846167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,176,福井県,鯖江市,,水落町2丁目5-16,120,250,,35.9615569222,136.1847852278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,177,福井県,鯖江市,,水落町2丁目3-20,100,250,,35.960127175,136.1853161361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,178,福井県,鯖江市,,水落町2丁目3-27,100,250,,35.95902955,136.1856190972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,179,福井県,鯖江市,,水落町2丁目1-8,120,250,,35.9578254806,136.1862124722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,180,福井県,鯖江市,,神明町3丁目,120,75,,35.9756214806,136.1829330806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,181,福井県,鯖江市,,水落町2丁目3007,120,150,,35.9637335583,136.1875968833,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,182,福井県,鯖江市,,水落町2丁目25-28,120,150,,35.9624399472,136.1873432694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,183,福井県,鯖江市,,水落町2丁目24,120,150,,35.9610322972,136.1871048028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,184,福井県,鯖江市,,水落町2丁目24-2,120,150,,35.9596082139,136.1870582056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,185,福井県,鯖江市,,水落町2丁目21-15,120,150,,35.9581846028,136.187231775,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,186,福井県,鯖江市,,水落町2丁目22-33,120,300,,35.9569211194,136.1875430694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,187,福井県,鯖江市,,水落町10-24-8,120,100,,35.9611102833,136.1740823111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,188,福井県,鯖江市,,神中町2丁目6-61,120,150,,35.9744905417,136.193125625,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,189,福井県,鯖江市,,水落町2丁目27-17,120,75,,35.96370025,136.1851842417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,190,福井県,鯖江市,,水落町7-18-2,120,100,,35.9584992806,136.1727253444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,191,福井県,鯖江市,,三六町1丁目12-30,120,75,,35.969320425,136.1771175028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,192,福井県,鯖江市,,神明町1丁目1-28,120,75,,35.9689706389,136.1813417944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,193,福井県,鯖江市,,北野町2丁目24-11,120,75,,35.9663525667,136.1774518139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,194,福井県,鯖江市,,田所町9-8,120,75,,35.975571975,136.1783866222,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,195,福井県,鯖江市,,幸町2丁目2-28,120,75,,35.9762615,136.1802422722,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,196,福井県,鯖江市,,神明町3丁目5-1,120,100,,35.9779856778,136.1841243556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,197,福井県,鯖江市,,神明町3丁目4-24,120,250,,35.9776855167,136.1851403806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,198,福井県,鯖江市,,神明町3丁目4-21,120,75,,35.9775454194,136.1862119917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,205,福井県,鯖江市,,北野町12-17-2,120,150,,35.9640399778,136.1733312806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,206,福井県,鯖江市,,北野町13-21-5,120,150,,35.9654569917,136.1721517278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,208,福井県,鯖江市,,幸町1丁目2-12,100,200,,35.9740272361,136.1812776056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,209,福井県,鯖江市,,水落町44-48,120,75,,35.9573855944,136.1891364167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,210,福井県,鯖江市,,水落町2丁目14-14,120,75,,35.9637458056,136.182921125,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,211,福井県,鯖江市,,北野町16-23-1,120,75,,35.9680305667,136.1707667333,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,212,福井県,鯖江市,,水落町8-15-5,120,75,,35.9596880806,136.1743559056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,213,福井県,鯖江市,,水落町5-24-2,120,100,,35.9600446806,136.1726434444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,214,福井県,鯖江市,,水落町1丁目4-17,120,75,,35.9613297333,136.1830006972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,215,福井県,鯖江市,,神中町2丁目501-30,120,150,,35.9741176722,136.1889266361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,216,福井県,鯖江市,,神中町2丁目3-39,100,100,,35.9706238306,136.1894009528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,217,福井県,鯖江市,,水落町3-98-3,120,100,,35.9611624278,136.1725521917,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,218,福井県,鯖江市,,神中町2丁目4-418,100,100,,35.9716915167,136.191846475,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,219,福井県,鯖江市,,神中町2丁目6-601,100,150,,35.9731860083,136.1925555139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,220,福井県,鯖江市,,神中町2丁目4,100,150,,35.9703368778,136.1913235194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,221,福井県,鯖江市,,神中町2丁目6-14,100,100,,35.9741687889,136.1900630694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,222,福井県,鯖江市,,水落町2丁目25,120,100,,35.9611765722,136.1858975167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,223,福井県,鯖江市,,水落町2丁目9-22,120,50,,35.9619711222,136.1835785556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,224,福井県,鯖江市,,水落町1丁目36-3,120,75,,35.9613303556,136.1811634806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,225,福井県,鯖江市,,神中町2丁目3-21,120,75,,35.9702857083,136.1878757167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,226,福井県,鯖江市,,北野町11-18-5,120,75,,35.9630271417,136.1730481417,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,227,福井県,鯖江市,,北野町16-7,120,150,,35.96873985,136.1755501194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,228,福井県,鯖江市,,田所町3-4,120,250,,35.9790740083,136.1781265667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,229,福井県,鯖江市,,神中町2丁目4-47,100,100,,35.9719547972,136.1905929694,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,230,福井県,鯖江市,,水落町7-22-3,120,75,,35.9586283778,136.1723274194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,231,福井県,鯖江市,,神明町3丁目,120,75,,35.9756382278,136.1834767806,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,232,福井県,鯖江市,,神明町3丁目,120,100,,35.9751067472,136.1856975361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第4分団,233,福井県,鯖江市,,幸町2丁目23-6-1,120,75,,35.9770319417,136.1799971889,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,1,福井県,鯖江市,,東鳥羽町32-20,120,75,,35.9873030889,136.2012063278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,2,福井県,鯖江市,,東鳥羽町24-32,120,75,,35.9861216583,136.2002957667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,3,福井県,鯖江市,,東鳥羽町34-24-1,120,75,,35.9862874194,136.2022304444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,4,福井県,鯖江市,,東鳥羽町40-4-1,120,75,,35.985570575,136.2024690472,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,5,福井県,鯖江市,,東鳥羽町41-6,120,75,,35.9844844028,136.2024749361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,6,福井県,鯖江市,,鳥羽2丁目8-13,120,75,,35.9907052917,136.1904734639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,7,福井県,鯖江市,,鳥羽2丁目6-28,120,75,,35.9898596778,136.1898616972,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,8,福井県,鯖江市,,鳥羽2丁目8-19,120,75,,35.9897384556,136.190768925,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,9,福井県,鯖江市,,鳥羽2丁目1-12,120,200,,35.9890237583,136.1902386528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,10,福井県,鯖江市,,鳥羽2丁目2-4,120,200,,35.9876438944,136.1905129361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,11,福井県,鯖江市,,鳥羽1丁目10-13,120,200,,35.98649265,136.1899562444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,12,福井県,鯖江市,,鳥羽1丁目7-31,120,100,,35.9859670694,136.1883168111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,13,福井県,鯖江市,,鳥羽1丁目3-28,120,250,,35.9849338917,136.1896435667,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,14,福井県,鯖江市,,鳥羽1丁目32-1,120,100,,35.984470825,136.1876205056,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,15,福井県,鯖江市,,鳥羽1丁目5-4,120,75,,35.9849317111,136.1871262167,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,16,福井県,鯖江市,,鳥羽2丁目4-16,120,150,,35.9891162278,136.1883564278,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,17,福井県,鯖江市,,鳥羽3丁目12-3,120,150,,35.9881861444,136.1868811333,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,18,福井県,鯖江市,,鳥羽3丁目8-19,120,150,,35.9877825833,136.1859276639,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,19,福井県,鯖江市,,鳥羽3丁目3-30,120,75,,35.9871224194,136.1863100528,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,20,福井県,鯖江市,,鳥羽3丁目2-13,120,100,,35.9859449194,136.1862800139,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,21,福井県,鯖江市,,鳥羽3丁目4-27,120,75,,35.9856611333,136.1845634361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,22,福井県,鯖江市,,東米岡町1丁目1-6,120,75,,35.9844305111,136.1842576083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,23,福井県,鯖江市,,東米岡町1丁目2-28,120,100,,35.9856850194,136.183260875,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,24,福井県,鯖江市,,鳥羽3丁目5-8,120,75,,35.9866588528,136.1840462944,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,25,福井県,鯖江市,,福井消防管内6-201-2,120,75,,35.9906821556,136.1890896611,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,26,福井県,鯖江市,,福井消防管内6-101,120,75,,35.9900153639,136.1877797556,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,27,福井県,鯖江市,,つつじヶ丘町20-16,120,100,,35.9896360361,136.1859697083,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,28,福井県,鯖江市,,つつじヶ丘町15-8,120,75,,35.988807275,136.1853996194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,29,福井県,鯖江市,,つつじヶ丘町1-20,120,100,,35.9887431611,136.1844246444,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,30,福井県,鯖江市,,つつじヶ丘町17-4,120,100,,35.9895690306,136.18406335,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,31,福井県,鯖江市,,つつじヶ丘町8-1,120,100,,35.9903340306,136.1837805361,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,32,福井県,鯖江市,,つつじヶ丘町9-20,120,75,,35.9905933028,136.1835042028,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,33,福井県,鯖江市,,つつじヶ丘町9-11,120,100,,35.9903605222,136.182414125,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,34,福井県,鯖江市,,つつじヶ丘町5-18,120,100,,35.9893438861,136.1829927111,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,35,福井県,鯖江市,,つつじヶ丘町11-2,120,100,,35.9883112389,136.1834896194,無,http://statdb.nstac.go.jp/lod/sac/C18207
消火栓,,消火栓,鯖江第5分団,36,福井県,鯖江市,,つつじヶ丘町12-2,120,75,,35.9903287417,136.1850003694,無,http://statdb.nstac.go.jp/lod/sac/C18207
